Temperature(°),W12(um),W34(um),W58(um),W6(um),W7(um),Idc(uA),Length(um),Gain(db),Bandwidth(Hz),GBW(MHz),Power(uW),PM(degree),GM(dB),PSRR(dB),SlewRate (V/us),CMRR,Class
-40,18.8,30,18,30,30,130,0.18,53.5621,29414.2,61.8377,2184.71,53.6037,5.69602,49.697,6.9618,61.5079,0
-40,18.9,30,18,30,30,130,0.18,53.5654,29426.7,61.9301,2184.82,53.5699,5.689,49.7004,6.9622,61.511,0
-40,18.9,30,18,30,30,130,0.18,53.5686,29439.1,62.022,2184.94,53.5362,5.68201,49.7037,6.9625,61.5141,0
-40,19,30,18,30,30,130,0.18,53.5719,29451.5,62.1134,2185.06,53.5026,5.67506,49.707,6.9629,61.5172,0
-40,19,30,18,30,30,130,0.18,53.5751,29463.8,62.2045,2185.17,53.4691,5.66814,49.7103,6.9633,61.5203,0
-40,19.1,30,18,30,30,130,0.18,53.5784,29476.1,62.2951,2185.29,53.4358,5.66125,49.7136,6.9636,61.5233,0
-40,19.1,30,18,30,30,130,0.18,53.5816,29488.3,62.3852,2185.4,53.4026,5.65441,49.7168,6.964,61.5263,0
-40,19.2,30,18,30,30,130,0.18,53.5848,29500.4,62.475,2185.51,53.3696,5.64759,49.7201,6.9643,61.5294,0
-40,19.2,30,18,30,30,130,0.18,53.5879,29512.5,62.5643,2185.63,53.3366,5.64081,49.7233,6.9647,61.5324,0
-40,19.3,30,18,30,30,130,0.18,53.5911,29524.7,62.6532,2185.74,53.3038,5.63406,49.7265,6.9651,61.5354,0
-40,19.4,30,18,30,30,130,0.18,53.5943,29536.8,62.7417,2185.85,53.2711,5.62734,49.7297,6.9654,61.5383,0
-40,19.4,30,18,30,30,130,0.18,53.5974,29548.9,62.8298,2185.96,53.2384,5.62065,49.7329,6.9658,61.5413,0
-40,19.5,30,18,30,30,130,0.18,53.6005,29560.9,62.9174,2186.08,53.2059,5.61399,49.7361,6.9661,61.5442,0
-40,19.5,30,18,30,30,130,0.18,53.6036,29572.9,63.0047,2186.19,53.1736,5.60737,49.7392,6.9665,61.5472,0
-40,19.6,30,18,30,30,130,0.18,53.6067,29584.8,63.0915,2186.3,53.1413,5.60077,49.7423,6.9668,61.5501,0
-40,19.6,30,18,30,30,130,0.18,53.6098,29596.7,63.1783,2186.41,53.1091,5.59421,49.7454,6.9672,61.553,0
-40,19.7,30,18,30,30,130,0.18,53.6128,29608.5,63.2647,2186.52,53.077,5.58767,49.7485,6.9675,61.5559,0
-40,19.7,30,18,30,30,130,0.18,53.6159,29620.2,63.3507,2186.63,53.0451,5.58116,49.7516,6.9679,61.5588,0
-40,19.8,30,18,30,30,130,0.18,53.6189,29631.9,63.4363,2186.74,53.0132,5.57468,49.7547,6.9682,61.5616,0
-40,19.9,30,18,30,30,130,0.18,53.6219,29643.6,63.5215,2186.85,52.9813,5.5682,49.7577,6.9686,61.5645,0
-40,19.9,30,18,30,30,130,0.18,53.6249,29655.2,63.6063,2186.96,52.9493,5.56171,49.7608,6.9689,61.5673,0
-40,20,30,18,30,30,130,0.18,53.6279,29666.7,63.6907,2187.06,52.9168,5.55512,49.7638,6.9692,61.5701,0
-40,20,30,18,30,30,130,0.18,53.6309,29678.2,63.7747,2187.17,52.8825,5.54819,49.7668,6.9696,61.5729,0
-40,20.1,30,18,30,30,130,0.18,53.6339,29689.7,63.8584,2187.28,52.8437,5.54033,49.7698,6.9699,61.5757,0
-40,20.1,30,18,30,30,130,0.18,53.6368,29701.1,63.9417,2187.39,52.7946,5.53041,49.7727,6.9703,61.5785,0
-40,20.2,30,18,30,30,130,0.18,53.6397,29712.5,64.0246,2187.49,52.7936,5.53025,49.7757,6.9706,61.5813,0
-40,20.2,30,18,30,30,130,0.18,53.6427,29723.8,64.1071,2187.6,52.7623,5.52394,49.7786,6.9709,61.5841,0
-40,20.3,30,18,30,30,130,0.18,53.6456,29735,64.1892,2187.71,52.7304,5.51751,49.7816,6.9713,61.5868,0
-40,20.4,30,18,30,30,130,0.18,53.6485,29746.2,64.271,2187.81,52.6984,5.51109,49.7845,6.9716,61.5895,0
-40,20.4,30,18,30,30,130,0.18,53.6513,29757.4,64.3524,2187.92,52.6681,5.505,49.7874,6.9719,61.5923,0
-40,20.5,30,18,30,30,130,0.18,53.6542,29768.5,64.4335,2188.02,52.6378,5.49894,49.7903,6.9723,61.595,0
-40,20.5,30,18,30,30,130,0.18,53.6571,29779.6,64.5142,2188.13,52.6077,5.49289,49.7931,6.9726,61.5977,0
-40,20.6,30,18,30,30,130,0.18,53.6599,29790.6,64.5946,2188.23,52.5775,5.48687,49.796,6.9729,61.6004,0
-40,20.6,30,18,30,30,130,0.18,53.6627,29801.6,64.6749,2188.34,52.5475,5.48087,49.7988,6.9733,61.603,0
-40,20.7,30,18,30,30,130,0.18,53.6655,29812.5,64.7549,2188.44,52.5176,5.47489,49.8017,6.9736,61.6057,0
-40,20.7,30,18,30,30,130,0.18,53.6684,29823.4,64.8345,2188.54,52.4877,5.46893,49.8045,6.9739,61.6083,0
-40,20.8,30,18,30,30,130,0.18,53.6711,29834.2,64.9138,2188.65,52.4579,5.463,49.8073,6.9742,61.611,0
-40,20.8,30,18,30,30,130,0.18,53.6739,29845,64.9927,2188.75,52.4282,5.45708,49.8101,6.9746,61.6136,0
-40,20.9,30,18,30,30,130,0.18,53.6767,29855.8,65.0712,2188.85,52.3985,5.45119,49.8129,6.9749,61.6162,0
-40,21,30,18,30,30,130,0.18,53.6794,29866.5,65.1494,2188.95,52.3689,5.44532,49.8156,6.9752,61.6188,0
-40,21,30,18,30,30,130,0.18,53.6822,29877.2,65.2273,2189.05,52.3394,5.43947,49.8184,6.9755,61.6214,0
-40,21.1,30,18,30,30,130,0.18,53.6849,29887.8,65.3049,2189.16,52.31,5.43364,49.8211,6.9759,61.624,0
-40,21.1,30,18,30,30,130,0.18,53.6876,29898.3,65.3821,2189.26,52.2807,5.42784,49.8238,6.9762,61.6266,0
-40,21.2,30,18,30,30,130,0.18,53.6903,29908.9,65.4589,2189.36,52.2514,5.42206,49.8265,6.9765,61.6291,0
-40,21.2,30,18,30,30,130,0.18,53.693,29919.4,65.5354,2189.46,52.2222,5.41629,49.8292,6.9768,61.6317,0
-40,21.3,30,18,30,30,130,0.18,53.6957,29929.8,65.6116,2189.56,52.1931,5.41055,49.8319,6.9771,61.6342,0
-40,21.3,30,18,30,30,130,0.18,53.6984,29940.2,65.6875,2189.66,52.1641,5.40484,49.8346,6.9775,61.6367,0
-40,21.4,30,18,30,30,130,0.18,53.701,29950.6,65.7631,2189.76,52.1352,5.39915,49.8372,6.9778,61.6392,0
-40,21.5,30,18,30,30,130,0.18,53.7037,29960.9,65.8383,2189.86,52.1064,5.39349,49.8399,6.9781,61.6417,0
-40,21.5,30,18,30,30,130,0.18,53.7063,29971.1,65.9132,2189.95,52.0777,5.38785,49.8425,6.9784,61.6442,0
-40,21.6,30,18,30,30,130,0.18,53.7089,29981.4,65.9877,2190.05,52.0491,5.38223,49.8451,6.9787,61.6467,0
-40,21.6,30,18,30,30,130,0.18,53.7115,29991.6,66.062,2190.15,52.0206,5.37664,49.8477,6.979,61.6492,0
-40,21.7,30,18,30,30,130,0.18,53.7141,30001.7,66.1363,2190.25,51.9921,5.37107,49.8503,6.9793,61.6516,0
-40,21.7,30,18,30,30,130,0.18,53.7167,30011.8,66.2102,2190.35,51.9638,5.36553,49.8529,6.9797,61.6541,0
-40,21.8,30,18,30,30,130,0.18,53.7193,30021.9,66.2839,2190.44,51.9355,5.36,49.8555,6.98,61.6565,0
-40,21.8,30,18,30,30,130,0.18,53.7219,30031.9,66.3572,2190.54,51.9073,5.35451,49.858,6.9803,61.6589,0
-40,21.9,30,18,30,30,130,0.18,53.7244,30041.9,66.4303,2190.64,51.8793,5.34903,49.8606,6.9806,61.6614,0
-40,21.9,30,18,30,30,130,0.18,53.727,30051.8,66.503,2190.73,51.8389,5.34117,49.8631,6.9809,61.6638,0
-40,22,30,18,30,30,130,0.18,53.7295,30061.7,66.5754,2190.83,51.8126,5.33605,49.8656,6.9812,61.6662,0
-40,22.1,30,18,30,30,130,0.18,53.732,30071.6,66.6475,2190.92,51.7863,5.33095,49.8681,6.9815,61.6685,0
-40,22.1,30,18,30,30,130,0.18,53.7345,30081.4,66.7194,2191.02,51.7601,5.32587,49.8706,6.9818,61.6709,0
-40,22.2,30,18,30,30,130,0.18,53.737,30091.2,66.7909,2191.11,51.7338,5.32076,49.8731,6.9821,61.6733,0
-40,22.2,30,18,30,30,130,0.18,53.7395,30101,66.8621,2191.21,51.7074,5.31564,49.8756,6.9824,61.6756,0
-40,22.3,30,18,30,30,130,0.18,53.742,30110.7,66.933,2191.3,51.6809,5.31053,49.8781,6.9827,61.678,0
-40,22.3,30,18,30,30,130,0.18,53.7445,30120.4,67.0037,2191.4,51.6546,5.30543,49.8805,6.983,61.6803,0
-40,22.4,30,18,30,30,130,0.18,53.747,30130,67.074,2191.49,51.6283,5.30034,49.883,6.9833,61.6827,0
-40,22.4,30,18,30,30,130,0.18,53.7494,30139.6,67.144,2191.59,51.602,5.29527,49.8854,6.9836,61.685,0
-40,22.5,30,18,30,30,130,0.18,53.7518,30149.2,67.2138,2191.68,51.5758,5.29021,49.8878,6.9839,61.6873,0
-40,22.6,30,18,30,30,130,0.18,53.7543,30158.7,67.2833,2191.77,51.5496,5.28517,49.8902,6.9842,61.6896,0
-40,22.6,30,18,30,30,130,0.18,53.7567,30168.2,67.3525,2191.87,51.5234,5.28014,49.8926,6.9845,61.6919,0
-40,22.7,30,18,30,30,130,0.18,53.7591,30177.6,67.4214,2191.96,51.4974,5.27513,49.895,6.9848,61.6941,0
-40,22.7,30,18,30,30,130,0.18,53.7615,30187,67.49,2192.05,51.4714,5.27013,49.8974,6.9851,61.6964,0
-40,22.8,30,18,30,30,130,0.18,53.7639,30196.4,67.5583,2192.14,51.4454,5.26515,49.8997,6.9854,61.6987,0
-40,22.8,30,18,30,30,130,0.18,53.7663,30205.8,67.6265,2192.23,51.4195,5.26018,49.9021,6.9857,61.7009,0
-40,22.9,30,18,30,30,130,0.18,53.7686,30215.2,67.6946,2192.33,51.3936,5.25523,49.9044,6.986,61.7032,0
-40,22.9,30,18,30,30,130,0.18,53.771,30224.6,67.7625,2192.42,51.3679,5.25029,49.9068,6.9863,61.7054,0
-40,23,30,18,30,30,130,0.18,53.7734,30233.9,67.8301,2192.51,51.3421,5.24537,49.9091,6.9866,61.7076,0
-40,23.1,30,18,30,30,130,0.18,53.7757,30243.2,67.8974,2192.6,51.3165,5.24046,49.9114,6.9869,61.7098,0
-40,23.1,30,18,30,30,130,0.18,53.778,30252.5,67.9644,2192.69,51.2908,5.23557,49.9137,6.9872,61.7121,0
-40,23.2,30,18,30,30,130,0.18,53.7803,30261.7,68.0312,2192.78,51.2652,5.23069,49.916,6.9875,61.7143,0
-40,23.2,30,18,30,30,130,0.18,53.7827,30270.9,68.0977,2192.87,51.2397,5.22582,49.9183,6.9878,61.7164,0
-40,23.3,30,18,30,30,130,0.18,53.785,30280.1,68.1639,2192.96,51.2141,5.22096,49.9205,6.9881,61.7186,0
-40,23.3,30,18,30,30,130,0.18,53.7873,30289.2,68.2299,2193.05,51.1886,5.2161,49.9228,6.9884,61.7208,0
-40,23.4,30,18,30,30,130,0.18,53.7895,30298.3,68.2956,2193.14,51.1631,5.21125,49.925,6.9887,61.723,0
-40,23.4,30,18,30,30,130,0.18,53.7918,30307.3,68.361,2193.23,51.1375,5.2064,49.9273,6.989,61.7251,0
-40,23.5,30,18,30,30,130,0.18,53.7941,30316.4,68.4262,2193.31,51.112,5.20155,49.9295,6.9893,61.7273,0
-40,23.5,30,18,30,30,130,0.18,53.7963,30325.4,68.4911,2193.4,51.0864,5.1967,49.9317,6.9896,61.7294,0
-40,23.6,30,18,30,30,130,0.18,53.7986,30334.3,68.5558,2193.49,51.0607,5.19184,49.9339,6.9899,61.7315,0
-40,23.7,30,18,30,30,130,0.18,53.8008,30343.2,68.6202,2193.58,51.0349,5.18696,49.9361,6.9901,61.7336,0
-40,23.7,30,18,30,30,130,0.18,53.8031,30352.1,68.6844,2193.67,51.0091,5.18208,49.9383,6.9904,61.7358,0
-40,23.8,30,18,30,30,130,0.18,53.8053,30361,68.7483,2193.75,50.9832,5.17718,49.9405,6.9907,61.7379,0
-40,23.8,30,18,30,30,130,0.18,53.8075,30369.8,68.812,2193.84,50.957,5.17224,49.9427,6.991,61.74,0
-40,23.9,30,18,30,30,130,0.18,53.8097,30378.6,68.8754,2193.93,50.9307,5.16728,49.9449,6.9913,61.742,0
-40,23.9,30,18,30,30,130,0.18,53.8119,30387.3,68.9385,2194.01,50.9043,5.1623,49.947,6.9916,61.7441,0
-40,24,30,18,30,30,130,0.18,53.8141,30396,69.0014,2194.1,50.8776,5.15729,49.9492,6.9919,61.7462,0
-40,24,30,18,30,30,130,0.18,53.8163,30404.7,69.0641,2194.19,50.8508,5.15224,49.9513,6.9922,61.7483,0
-40,24.1,30,18,30,30,130,0.18,53.8184,30413.4,69.1266,2194.27,50.8237,5.14716,49.9534,6.9925,61.7503,0
-40,24.2,30,18,30,30,130,0.18,53.8206,30422,69.1888,2194.36,50.7964,5.14203,49.9555,6.9927,61.7524,0
-40,24.2,30,18,30,30,130,0.18,53.8228,30430.6,69.2511,2194.44,50.7689,5.13687,49.9576,6.993,61.7544,0
-40,24.3,30,18,30,30,130,0.18,53.8249,30439.2,69.3131,2194.53,50.7411,5.13166,49.9597,6.9933,61.7564,0
-40,24.3,30,18,30,30,130,0.18,53.827,30447.7,69.3749,2194.61,50.713,5.12641,49.9618,6.9936,61.7584,0
-40,24.4,30,18,30,30,130,0.18,53.8292,30456.2,69.4365,2194.7,50.7023,5.12438,49.9639,6.9939,61.7605,0
-40,24.4,30,18,30,30,130,0.18,53.8313,30464.6,69.4978,2194.78,50.6779,5.11983,49.966,6.9942,61.7625,0
-40,24.5,30,18,30,30,130,0.18,53.8334,30473.1,69.5589,2194.87,50.6536,5.11529,49.968,6.9944,61.7645,0
-40,24.5,30,18,30,30,130,0.18,53.8355,30481.5,69.6197,2194.95,50.6293,5.11077,49.9701,6.9947,61.7665,0
-40,24.6,30,18,30,30,130,0.18,53.8376,30489.9,69.6804,2195.03,50.6052,5.10626,49.9721,6.995,61.7685,0
-40,24.7,30,18,30,30,130,0.18,53.8397,30498.2,69.7408,2195.12,50.5811,5.10177,49.9742,6.9953,61.7704,0
-40,24.7,30,18,30,30,130,0.18,53.8418,30506.5,69.8009,2195.2,50.557,5.0973,49.9762,6.9956,61.7724,0
-40,24.8,30,18,30,30,130,0.18,53.8439,30514.8,69.8609,2195.28,50.5331,5.09285,49.9782,6.9958,61.7744,0
-40,24.8,30,18,30,30,130,0.18,53.8459,30523,69.9206,2195.37,50.5092,5.08841,49.9802,6.9961,61.7763,0
-40,24.9,30,18,30,30,130,0.18,53.848,30531.3,69.9801,2195.45,50.4854,5.08399,49.9822,6.9963,61.7783,0
-40,24.9,30,18,30,30,130,0.18,53.85,30539.5,70.0393,2195.53,50.4616,5.07958,49.9842,6.9966,61.7802,0
-40,25,30,18,30,30,130,0.18,53.8521,30547.6,70.0984,2195.61,50.4379,5.07519,49.9862,6.9969,61.7821,0
-40,25,30,18,30,30,130,0.18,53.8541,30555.8,70.1572,2195.7,50.4143,5.07082,49.9882,6.9971,61.7841,0
-40,25.1,30,18,30,30,130,0.18,53.8561,30563.9,70.2158,2195.78,50.3908,5.06646,49.9901,6.9974,61.786,0
-40,25.1,30,18,30,30,130,0.18,53.8581,30571.9,70.2742,2195.86,50.3673,5.06212,49.9921,6.9976,61.7879,0
-40,25.2,30,18,30,30,130,0.18,53.8602,30580,70.3324,2195.94,50.3439,5.0578,49.994,6.9979,61.7898,0
-40,25.3,30,18,30,30,130,0.18,53.8622,30588,70.3903,2196.02,50.3205,5.05349,49.996,6.9981,61.7917,0
-40,25.3,30,18,30,30,130,0.18,53.8642,30596,70.448,2196.1,50.2973,5.04919,49.9979,6.9984,61.7936,0
-40,25.4,30,18,30,30,130,0.18,53.8661,30604,70.5056,2196.18,50.274,5.04491,49.9998,6.9986,61.7955,0
-40,25.4,30,18,30,30,130,0.18,53.8681,30611.9,70.5629,2196.26,50.2509,5.04065,50.0018,6.9989,61.7974,0
-40,25.5,30,18,30,30,130,0.18,53.8701,30619.8,70.62,2196.34,50.2278,5.0364,50.0037,6.9991,61.7992,0
-40,25.5,30,18,30,30,130,0.18,53.8721,30627.7,70.6768,2196.42,50.2048,5.03217,50.0056,6.9994,61.8011,0
-40,25.6,30,18,30,30,130,0.18,53.874,30635.5,70.7335,2196.5,50.1818,5.02795,50.0075,6.9996,61.8029,0
-40,25.6,30,18,30,30,130,0.18,53.876,30643.3,70.79,2196.58,50.1589,5.02375,50.0094,6.9999,61.8048,0
-40,25.7,30,18,30,30,130,0.18,53.8779,30651.1,70.8465,2196.66,50.1361,5.01956,50.0112,7.0001,61.8066,0
-40,25.8,30,18,30,30,130,0.18,53.8799,30658.9,70.9029,2196.74,50.1134,5.01539,50.0131,7.0003,61.8085,0
-40,25.8,30,18,30,30,130,0.18,53.8818,30666.6,70.9591,2196.82,50.0907,5.01124,50.015,7.0005,61.8103,0
-40,25.9,30,18,30,30,130,0.18,53.8837,30674.4,71.015,2196.9,50.0681,5.0071,50.0168,7.0008,61.8121,0
-40,25.9,30,18,30,30,130,0.18,53.8856,30682,71.0708,2196.98,50.0455,5.00298,50.0187,7.001,61.8139,0
-40,26,30,18,30,30,130,0.18,53.8876,30689.7,71.1264,2197.06,50.0231,4.99887,50.0205,7.0013,61.8158,0
-40,26,30,18,30,30,130,0.18,53.8895,30697.3,71.1817,2197.14,50.0006,4.99477,50.0223,7.0015,61.8176,0
-40,26.1,30,18,30,30,130,0.18,53.8914,30704.9,71.2369,2197.21,49.9783,4.99069,50.0242,7.0017,61.8194,0
-40,26.1,30,18,30,30,130,0.18,53.8932,30712.5,71.2918,2197.29,49.956,4.98663,50.026,7.002,61.8211,0
-40,26.2,30,18,30,30,130,0.18,53.8951,30720.1,71.3466,2197.37,49.9337,4.98258,50.0278,7.0022,61.8229,0
-40,26.3,30,18,30,30,130,0.18,53.897,30727.6,71.4012,2197.45,49.9116,4.97854,50.0296,7.0024,61.8247,0
-40,26.3,30,18,30,30,130,0.18,53.8989,30735.1,71.4555,2197.52,49.8895,4.97452,50.0314,7.0027,61.8265,0
-40,26.4,30,18,30,30,130,0.18,53.9007,30742.6,71.5097,2197.6,49.8674,4.97051,50.0332,7.0029,61.8282,0
-40,26.4,30,18,30,30,130,0.18,53.9026,30750,71.5637,2197.68,49.8454,4.96651,50.035,7.0031,61.83,0
-40,26.5,30,18,30,30,130,0.18,53.9044,30757.5,71.6175,2197.76,49.8235,4.96253,50.0367,7.0034,61.8318,0
-40,26.5,30,18,30,30,130,0.18,53.9063,30764.9,71.671,2197.83,49.8016,4.95856,50.0385,7.0036,61.8335,0
-40,26.6,30,18,30,30,130,0.18,53.9081,30772.2,71.7244,2197.91,49.7798,4.95461,50.0403,7.0038,61.8352,0
-40,26.6,30,18,30,30,130,0.18,53.91,30779.6,71.7777,2197.98,49.758,4.95067,50.042,7.004,61.837,0
-40,26.7,30,18,30,30,130,0.18,53.9118,30786.9,71.8307,2198.06,49.7363,4.94674,50.0438,7.0043,61.8387,0
-40,26.7,30,18,30,30,130,0.18,53.9136,30794.2,71.8835,2198.14,49.7147,4.94283,50.0455,7.0045,61.8404,0
-40,26.8,30,18,30,30,130,0.18,53.9154,30801.5,71.9362,2198.21,49.6931,4.93893,50.0472,7.0047,61.8421,0
-40,26.9,30,18,30,30,130,0.18,53.9172,30808.7,71.9886,2198.29,49.6716,4.93504,50.0489,7.0049,61.8439,0
-40,26.9,30,18,30,30,130,0.18,53.919,30816,72.0409,2198.36,49.6502,4.93117,50.0507,7.0052,61.8456,0
-40,27,30,18,30,30,130,0.18,53.9208,30823.2,72.093,2198.44,49.6288,4.92731,50.0524,7.0065,61.8473,0
-40,27,30,18,30,30,130,0.18,53.9226,30830.3,72.1449,2198.51,49.6074,4.92346,50.0541,7.0066,61.8489,0
-40,27.1,30,18,30,30,130,0.18,53.9244,30837.5,72.1967,2198.59,49.5861,4.91963,50.0558,7.0067,61.8506,0
-40,27.1,30,18,30,30,130,0.18,53.9261,30844.6,72.2482,2198.66,49.5649,4.91581,50.0575,7.0067,61.8523,0
-40,27.2,30,18,30,30,130,0.18,53.9279,30851.7,72.2996,2198.73,49.5437,4.912,50.0591,7.0068,61.854,0
-40,27.2,30,18,30,30,130,0.18,53.9297,30858.8,72.3508,2198.81,49.5226,4.9082,50.0608,7.0069,61.8557,0
-40,27.3,30,18,30,30,130,0.18,53.9314,30865.9,72.4018,2198.88,49.5015,4.90442,50.0625,7.007,61.8573,0
-40,27.4,30,18,30,30,130,0.18,53.9332,30872.9,72.4527,2198.96,49.4805,4.90065,50.0642,7.0071,61.859,0
-40,27.4,30,18,30,30,130,0.18,53.9349,30879.9,72.5037,2199.03,49.4596,4.89689,50.0658,7.0071,61.8606,0
-40,27.5,30,18,30,30,130,0.18,53.9367,30886.9,72.5545,2199.1,49.4387,4.89314,50.0675,7.0072,61.8623,0
-40,27.5,30,18,30,30,130,0.18,53.9384,30893.9,72.6051,2199.18,49.4178,4.88941,50.0691,7.0041,61.8639,0
-40,27.6,30,18,30,30,130,0.18,53.9401,30900.8,72.6555,2199.25,49.397,4.88569,50.0707,7.0043,61.8656,0
-40,27.6,30,18,30,30,130,0.18,53.9418,30907.8,72.7058,2199.32,49.3763,4.88198,50.0724,7.0045,61.8672,0
-40,27.7,30,18,30,30,130,0.18,53.9435,30914.7,72.7559,2199.39,49.3556,4.87828,50.074,7.0048,61.8688,0
-40,27.7,30,18,30,30,130,0.18,53.9453,30921.7,72.8058,2199.47,49.335,4.87459,50.0756,7.005,61.8704,0
-40,27.8,30,18,30,30,130,0.18,53.947,30928.6,72.8556,2199.54,49.3144,4.87092,50.0772,7.0053,61.872,0
-40,27.8,30,18,30,30,130,0.18,53.9486,30935.5,72.9052,2199.61,49.2939,4.86726,50.0788,7.0055,61.8736,0
-40,27.9,30,18,30,30,130,0.18,53.9503,30942.4,72.9546,2199.68,49.2734,4.86361,50.0804,7.0058,61.8753,0
-40,28,30,18,30,30,130,0.18,53.952,30949.3,73.0038,2199.76,49.253,4.85997,50.082,7.006,61.8768,0
-40,28,30,18,30,30,130,0.18,53.9537,30956.1,73.0529,2199.83,49.2326,4.85634,50.0836,7.0063,61.8784,0
-40,28.1,30,18,30,30,130,0.18,53.9554,30962.9,73.1018,2199.9,49.2123,4.85273,50.0852,7.0065,61.88,0
-40,28.1,30,18,30,30,130,0.18,53.957,30969.7,73.1506,2199.97,49.192,4.84912,50.0868,7.0068,61.8816,0
-40,28.2,30,18,30,30,130,0.18,53.9587,30976.5,73.1992,2200.04,49.1718,4.84553,50.0883,7.007,61.8832,0
-40,28.2,30,18,30,30,130,0.18,53.9604,30983.2,73.2476,2200.11,49.1516,4.84195,50.0899,7.0073,61.8848,0
-40,28.3,30,18,30,30,130,0.18,53.962,30990,73.2958,2200.18,49.1315,4.83838,50.0914,7.0075,61.8863,0
-40,28.3,30,18,30,30,130,0.18,53.9637,30996.7,73.3439,2200.25,49.1114,4.83482,50.093,7.0078,61.8879,0
-40,28.4,30,18,30,30,130,0.18,53.9653,31003.4,73.3919,2200.32,49.0914,4.83127,50.0945,7.008,61.8894,0
-40,28.5,30,18,30,30,130,0.18,53.9669,31010,73.4397,2200.39,49.0714,4.82773,50.0961,7.0083,61.891,0
-40,28.5,30,18,30,30,130,0.18,53.9686,31016.7,73.4873,2200.46,49.0515,4.8242,50.0976,7.0085,61.8925,0
-40,28.6,30,18,30,30,130,0.18,53.9702,31023.3,73.5347,2200.53,49.0316,4.82068,50.0991,7.0088,61.8941,0
-40,28.6,30,18,30,30,130,0.18,53.9718,31029.9,73.582,2200.6,49.0118,4.81718,50.1007,7.009,61.8956,0
-40,28.7,30,18,30,30,130,0.18,53.9734,31036.5,73.6292,2200.67,48.992,4.81368,50.1022,7.0093,61.8971,0
-40,28.7,30,18,30,30,130,0.18,53.975,31043,73.6762,2200.74,48.9724,4.81022,50.1037,7.0095,61.8987,0
-40,28.8,30,18,30,30,130,0.18,53.9766,31049.6,73.723,2200.81,48.9531,4.80681,50.1052,7.0098,61.9002,0
-40,28.8,30,18,30,30,130,0.18,53.9782,31056.1,73.7697,2200.88,48.9338,4.80341,50.1067,7.01,61.9017,0
-40,28.9,30,18,30,30,130,0.18,53.9798,31062.6,73.8162,2200.95,48.9146,4.80002,50.1082,7.0103,61.9032,0
-40,29,30,18,30,30,130,0.18,53.9814,31069,73.8626,2201.02,48.8954,4.79664,50.1097,7.0105,61.9047,0
-40,29,30,18,30,30,130,0.18,53.983,31075.5,73.9088,2201.09,48.8762,4.79327,50.1111,7.0108,61.9062,0
-40,29.1,30,18,30,30,130,0.18,53.9846,31081.9,73.9548,2201.16,48.8571,4.78991,50.1126,7.011,61.9077,0
-40,29.1,30,18,30,30,130,0.18,53.9861,31088.3,74.0007,2201.23,48.8381,4.78656,50.1141,7.0113,61.9092,0
-40,29.2,30,18,30,30,130,0.18,53.9877,31094.7,74.0465,2201.29,48.8191,4.78322,50.1155,7.0115,61.9107,0
-40,29.2,30,18,30,30,130,0.18,53.9893,31101.1,74.0921,2201.36,48.8001,4.77989,50.117,7.0118,61.9122,0
-40,29.3,30,18,30,30,130,0.18,53.9908,31107.5,74.1376,2201.43,48.7812,4.77657,50.1185,7.0121,61.9136,0
-40,29.3,30,18,30,30,130,0.18,53.9924,31113.8,74.1832,2201.5,48.7623,4.77326,50.1199,7.0123,61.9151,0
-40,29.4,30,18,30,30,130,0.18,53.9939,31120.1,74.2287,2201.57,48.7435,4.76996,50.1213,7.0126,61.9166,0
-40,29.4,30,18,30,30,130,0.18,53.9955,31126.4,74.274,2201.63,48.7247,4.76667,50.1228,7.0128,61.918,0
-40,29.5,30,18,30,30,130,0.18,53.997,31132.7,74.3192,2201.7,48.706,4.76339,50.1242,7.0131,61.9195,0
-40,29.6,30,18,30,30,130,0.18,53.9985,31138.9,74.3642,2201.77,48.6873,4.76012,50.1256,7.0134,61.921,0
-40,29.6,30,18,30,30,130,0.18,54.0001,31145.1,74.4091,2201.83,48.6686,4.75686,50.1271,7.0136,61.9224,0
-40,29.7,30,18,30,30,130,0.18,54.0016,31151.4,74.4538,2201.9,48.65,4.75361,50.1285,7.0139,61.9238,0
-40,29.7,30,18,30,30,130,0.18,54.0031,31157.6,74.4984,2201.97,48.6315,4.75036,50.1299,7.0141,61.9253,0
-40,29.8,30,18,30,30,130,0.18,54.0046,31163.7,74.5428,2202.03,48.6129,4.74713,50.1313,7.0144,61.9267,0
-40,29.8,30,18,30,30,130,0.18,54.0061,31169.9,74.5871,2202.1,48.5945,4.74391,50.1327,7.0147,61.9281,0
-40,29.9,30,18,30,30,130,0.18,54.0076,31176,74.6313,2202.17,48.576,4.74069,50.1341,7.0149,61.9296,0
-40,29.9,30,18,30,30,130,0.18,54.0091,31182.1,74.6753,2202.23,48.5577,4.73749,50.1355,7.0152,61.931,0
-40,30,30,18,30,30,130,0.18,54.0106,31188.2,74.7192,2202.3,48.5393,4.7343,50.1369,7.0155,61.9324,0
-27,8,30,18,30,30,130,0.18,52.1453,24313.4,26.1012,2115.2,64.5491,8.49888,47.9448,6.6407,60.2322,0
-27,8.06,30,18,30,30,130,0.18,52.1588,24349.2,26.3723,2115.56,64.4651,8.47256,47.9592,6.6424,60.2448,0
-27,8.11,30,18,30,30,130,0.18,52.1721,24384.7,26.644,2115.91,64.3817,8.44651,47.9734,6.6441,60.2572,0
